file,num_matches,num_true,num_false,precision
com.notriddle.budget_44.apk_config_Amandroid_kcontext4.xml,0,0,0,0
com.notriddle.budget_44.apk_config_Amandroid_kcontext5.xml,3,2,1,0.6666666666666666
com.notriddle.budget_44.apk_config_Amandroid_kcontext6.xml,0,0,0,0
com.notriddle.budget_44.apk_config_Amandroid_kcontext7.xml,0,0,0,0
com.notriddle.budget_44.apk_config_Amandroid_kcontext8.xml,3,2,1,0.6666666666666666
com.notriddle.budget_44.apk_config_Amandroid_kcontext9.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_Amandroid_kcontext10.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_Amandroid_kcontext3.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_Amandroid_kcontext4.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_Amandroid_kcontext5.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_Amandroid_kcontext6.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_Amandroid_kcontext7.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_Amandroid_kcontext8.xml,0,0,0,0
com.nutomic.ensichat_17.apk_config_Amandroid_kcontext9.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_Amandroid_kcontext10.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_Amandroid_kcontext3.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_Amandroid_kcontext4.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_Amandroid_kcontext5.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_Amandroid_kcontext6.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_Amandroid_kcontext7.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_Amandroid_kcontext8.xml,0,0,0,0
daniel_32.flexiblewallpaper_2.apk_config_Amandroid_kcontext9.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_Amandroid_kcontext10.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_Amandroid_kcontext3.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_Amandroid_kcontext4.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_Amandroid_kcontext5.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_Amandroid_kcontext6.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_Amandroid_kcontext7.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_Amandroid_kcontext8.xml,0,0,0,0
eu.kanade.tachiyomi_41.apk_config_Amandroid_kcontext9.xml,0,0,0,0
eu.polarclock_10.apk_config_Amandroid_kcontext3.xml,0,0,0,0
eu.polarclock_10.apk_config_Amandroid_kcontext4.xml,0,0,0,0
eu.polarclock_10.apk_config_Amandroid_kcontext5.xml,0,0,0,0
eu.polarclock_10.apk_config_Amandroid_kcontext6.xml,0,0,0,0
eu.polarclock_10.apk_config_Amandroid_kcontext7.xml,0,0,0,0
eu.polarclock_10.apk_config_Amandroid_kcontext8.xml,0,0,0,0
eu.polarclock_10.apk_config_Amandroid_kcontext9.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_Amandroid_kcontext10.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_Amandroid_kcontext3.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_Amandroid_kcontext4.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_Amandroid_kcontext5.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_Amandroid_kcontext6.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_Amandroid_kcontext7.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_Amandroid_kcontext8.xml,0,0,0,0
io.github.alketii.mightyknight_1.apk_config_Amandroid_kcontext9.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_Amandroid_kcontext10.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_Amandroid_kcontext10.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_Amandroid_kcontext3.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_Amandroid_kcontext4.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_Amandroid_kcontext5.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_Amandroid_kcontext6.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_Amandroid_kcontext7.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_Amandroid_kcontext8.xml,0,0,0,0
io.github.lonamiwebs.klooni_820.apk_config_Amandroid_kcontext9.xml,0,0,0,0
jackpal.androidterm_72.apk_config_Amandroid_kcontext10.xml,0,0,0,0
jackpal.androidterm_72.apk_config_Amandroid_kcontext3.xml,0,0,0,0
jackpal.androidterm_72.apk_config_Amandroid_kcontext4.xml,0,0,0,0
jackpal.androidterm_72.apk_config_Amandroid_kcontext5.xml,0,0,0,0
jackpal.androidterm_72.apk_config_Amandroid_kcontext6.xml,0,0,0,0
jackpal.androidterm_72.apk_config_Amandroid_kcontext7.xml,0,0,0,0
jackpal.androidterm_72.apk_config_Amandroid_kcontext8.xml,0,0,0,0
jackpal.androidterm_72.apk_config_Amandroid_kcontext9.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_Amandroid_kcontext10.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_Amandroid_kcontext3.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_Amandroid_kcontext4.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_Amandroid_kcontext5.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_Amandroid_kcontext6.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_Amandroid_kcontext7.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_Amandroid_kcontext8.xml,0,0,0,0
net.khertan.forrunners_101030.apk_config_Amandroid_kcontext9.xml,0,0,0,0
net.osmand.plus_355.apk_config_Amandroid_kcontext10.xml,0,0,0,0
net.osmand.plus_355.apk_config_Amandroid_kcontext3.xml,0,0,0,0
net.osmand.plus_355.apk_config_Amandroid_kcontext4.xml,0,0,0,0
net.osmand.plus_355.apk_config_Amandroid_kcontext5.xml,0,0,0,0
net.osmand.plus_355.apk_config_Amandroid_kcontext6.xml,0,0,0,0
net.osmand.plus_355.apk_config_Amandroid_kcontext7.xml,0,0,0,0
net.osmand.plus_355.apk_config_Amandroid_kcontext8.xml,0,0,0,0
net.osmand.plus_355.apk_config_Amandroid_kcontext9.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_Amandroid_kcontext10.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_Amandroid_kcontext3.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_Amandroid_kcontext4.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_Amandroid_kcontext5.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_Amandroid_kcontext6.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_Amandroid_kcontext7.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_Amandroid_kcontext8.xml,0,0,0,0
net.tedstein.AndroSS_17.apk_config_Amandroid_kcontext9.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_Amandroid_kcontext10.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_Amandroid_kcontext3.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_Amandroid_kcontext4.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_Amandroid_kcontext5.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_Amandroid_kcontext6.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_Amandroid_kcontext7.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_Amandroid_kcontext8.xml,0,0,0,0
net.zygotelabs.locker_11.apk_config_Amandroid_kcontext9.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_Amandroid_kcontext10.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_Amandroid_kcontext3.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_Amandroid_kcontext4.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_Amandroid_kcontext5.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_Amandroid_kcontext6.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_Amandroid_kcontext7.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_Amandroid_kcontext8.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_Amandroid_kcontext9.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_Amandroid_kcontext10.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_Amandroid_kcontext3.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_Amandroid_kcontext4.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_Amandroid_kcontext5.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_Amandroid_kcontext6.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_Amandroid_kcontext7.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_Amandroid_kcontext8.xml,0,0,0,0
org.dnaq.dialer2_17.apk_config_Amandroid_kcontext9.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_Amandroid_kcontext10.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_Amandroid_kcontext3.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_Amandroid_kcontext4.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_Amandroid_kcontext5.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_Amandroid_kcontext6.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_Amandroid_kcontext7.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_Amandroid_kcontext8.xml,0,0,0,0
org.dyndns.sven_ola.debian_kit_6.apk_config_Amandroid_kcontext9.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_Amandroid_kcontext10.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_Amandroid_kcontext3.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_Amandroid_kcontext4.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_Amandroid_kcontext5.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_Amandroid_kcontext6.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_Amandroid_kcontext7.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_Amandroid_kcontext8.xml,0,0,0,0
org.jfedor.frozenbubble_54.apk_config_Amandroid_kcontext9.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_Amandroid_kcontext3.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_Amandroid_kcontext4.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_Amandroid_kcontext5.xml,1,0,1,0.0
org.jsl.wfwt_14.apk_config_Amandroid_kcontext6.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_Amandroid_kcontext7.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_Amandroid_kcontext8.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_Amandroid_kcontext10.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_Amandroid_kcontext3.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_Amandroid_kcontext4.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_Amandroid_kcontext5.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_Amandroid_kcontext6.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_Amandroid_kcontext7.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_Amandroid_kcontext9.xml,0,0,0,0
org.tuxpaint_923.apk_config_Amandroid_kcontext10.xml,0,0,0,0
org.tuxpaint_923.apk_config_Amandroid_kcontext5.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_Amandroid_kcontext3.xml,0,0,0,0
org.jsl.wfwt_14.apk_config_Amandroid_kcontext9.xml,0,0,0,0
org.ninthfloor.copperpdf_4.apk_config_Amandroid_kcontext8.xml,0,0,0,0
org.tuxpaint_923.apk_config_Amandroid_kcontext4.xml,0,0,0,0
protect.budgetwatch_29.apk_config_Amandroid_kcontext10.xml,0,0,0,0
org.tuxpaint_923.apk_config_Amandroid_kcontext7.xml,0,0,0,0
org.tuxpaint_923.apk_config_Amandroid_kcontext3.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_Amandroid_kcontext4.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_Amandroid_kcontext7.xml,0,0,0,0
org.tuxpaint_923.apk_config_Amandroid_kcontext9.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_Amandroid_kcontext8.xml,0,0,0,0
protect.budgetwatch_29.apk_config_Amandroid_kcontext5.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_Amandroid_kcontext10.xml,0,0,0,0
protect.budgetwatch_29.apk_config_Amandroid_kcontext6.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_Amandroid_kcontext5.xml,0,0,0,0
org.tuxpaint_923.apk_config_Amandroid_kcontext6.xml,0,0,0,0
protect.budgetwatch_29.apk_config_Amandroid_kcontext9.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_Amandroid_kcontext6.xml,0,0,0,0
org.tuxpaint_923.apk_config_Amandroid_kcontext8.xml,0,0,0,0
protect.budgetwatch_29.apk_config_Amandroid_kcontext8.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_Amandroid_kcontext5.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_Amandroid_kcontext10.xml,0,0,0,0
protect.budgetwatch_29.apk_config_Amandroid_kcontext3.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_Amandroid_kcontext8.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_Amandroid_kcontext8.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_Amandroid_kcontext3.xml,0,0,0,0
org.zamedev.gloomydungeons2.opensource_1602221800.apk_config_Amandroid_kcontext9.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_Amandroid_kcontext7.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_Amandroid_kcontext6.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_Amandroid_kcontext10.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_Amandroid_kcontext3.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_Amandroid_kcontext6.xml,0,0,0,0
protect.budgetwatch_29.apk_config_Amandroid_kcontext7.xml,0,0,0,0
protect.budgetwatch_29.apk_config_Amandroid_kcontext4.xml,0,0,0,0
trikita.talalarmo_19.apk_config_Amandroid_kcontext3.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_Amandroid_kcontext4.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_Amandroid_kcontext4.xml,0,0,0,0
trikita.talalarmo_19.apk_config_Amandroid_kcontext5.xml,1,0,0,0
ru.henridellal.dialer_10.apk_config_Amandroid_kcontext5.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_Amandroid_kcontext7.xml,0,0,0,0
pt.isec.tp.am_4.apk_config_Amandroid_kcontext9.xml,0,0,0,0
ru.henridellal.dialer_10.apk_config_Amandroid_kcontext9.xml,0,0,0,0
trikita.talalarmo_19.apk_config_Amandroid_kcontext4.xml,0,0,0,0
trikita.talalarmo_19.apk_config_Amandroid_kcontext10.xml,0,0,0,0
trikita.talalarmo_19.apk_config_Amandroid_kcontext6.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_Amandroid_kcontext10.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_Amandroid_kcontext3.xml,0,0,0,0
trikita.talalarmo_19.apk_config_Amandroid_kcontext8.xml,1,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_Amandroid_kcontext4.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_Amandroid_kcontext5.xml,0,0,0,0
trikita.talalarmo_19.apk_config_Amandroid_kcontext7.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_Amandroid_kcontext6.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_Amandroid_kcontext7.xml,0,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_Amandroid_kcontext8.xml,1,0,0,0
uk.co.yahoo.p1rpp.calendartrigger_7.apk_config_Amandroid_kcontext9.xml,0,0,0,0
nya.miku.wishmaster_54.apk_config_Amandroid_default.xml,0,0,0,0
trikita.talalarmo_19.apk_config_Amandroid_kcontext9.xml,0,0,0,0
